SMILES,Solubility
CC1=C(OC=C1)C(=O)OCC(=O)NC1=NC2=C(S1)C=C1OCCOC1=C2,Soluble
BrC1=CC=C(S1)C(=O)OCN1N=NC2=C(C=CC=C2)C1=O,Soluble
COC1=CC=C(C)C=C1N1N=NN=C1SCC1=NC=CN1C(F)F,Soluble
CC1=CC=CC(C)=C1N1N=NN=C1SCC1=NC=CN1C(F)F,Soluble
FC(F)N1C=CN=C1CSC1=NC2=C(C=CS2)C(=O)N1CC=C,Soluble
CC1=CC=CC=C1N1N=NN=C1SCC1=NC=CN1C(F)F,Soluble
CC(C)N(CC(N)=O)CC1=C(Cl)C2=C(S1)C=CC=C2,Soluble
CC1=CC=C(C=C1)N1N=NN=C1SCC1=NC(N)=C2C=CC=CC2=N1,Soluble
CC1=CC=CC=C1N1N=NN=C1SCC1=NC(N)=C2C=CC=CC2=N1,Soluble
COC1=CC=C(C=C1)C1=NN=C(COC2=CC=C(C=C2OC)C#N)O1,Soluble
COC(=O)C(SC1=NC2=C(SC=C2)C(=O)N1CC=C)C1=CC=CC=C1,Soluble
CC1=CC=CN2C=C(CSC3=NC4=C(SC=C4)C(=O)N3CC=C)N=C12,Soluble
COC(=O)C(C)SC1=NC2=C(C=C(Cl)C=C2)C(=O)N1CC=C,Soluble
CN(CC12CC3CC(CC(C3)C1)C2)C(=O)C1=CC=C2OCC(=O)NC2=C1,Soluble
CC1=CC=C(S1)S(=O)(=O)N1CCN(CC1)C(=O)C1CCCCC1,Soluble
COC(=O)CCNC(=O)COC1=CC=C(Cl)C=C1Br,Soluble
CC(C)NC1=NC(C)=C(S1)C1=CC=CC=C1,Soluble
CC1=CC=CC=C1C1=NOC(CSC2=NC(C)=C(C)C(C)=N2)=N1,Soluble
CN(C)C(=O)C1CCN(CC1)C1=NC=NC2=C1OC1=C2C=CC=C1,Soluble
COCC(C)NC1=NC(C)=NC2=C1C(=CS2)C1=CC=C(OC)C(OC)=C1,Soluble
CC1=C(C)C2=C(S1)N=CN=C2SCC1=CC(=O)N2C(C)=CC=CC2=N1,Soluble
CN(C)S(=O)(=O)C1=CC=CC(CSC2=NC=NC3=C2SC=C3)=C1,Soluble
CN1C(=O)C2=C(C=CS2)N=C1SCC1=NOC(=C1)C1=CC=CC=C1,Soluble
CN1C(SCC2=CC(C)=CC=C2)=NC2=C(SC=C2)C1=O,Soluble
CC1CCC2=CC=CC=C2N1C(=O)CN1N=C(OC1=O)C1=CC=CS1,Insoluble
CC1=CC=CC(=C1)C1=NN=C(CN2CCN(CC2)C2=NC=CC=N2)O1,Soluble
CC1CCN(C(=O)CN2N=NC(=N2)C2=CSC=C2)C2=CC=CC=C2S1,Soluble
CC(NC(=O)CCS(=O)(=O)C1=CC=C(C)C=C1)C1=CC=CN=C1,Soluble
CC1=CC=C(C=C1)C(=O)C(=O)NC1=NC(=CS1)C1=CC=CC=C1,Soluble
CC(C)CCNC(=O)CN1N=CC(=O)C2=C1C=CC=C2,Soluble
COC1=CC=C(NC(=O)C(C)(C)OC2=CC=C(F)C=C2)C=C1OC,Soluble
C=CCNC(=O)CN1CCC2=C(C=CS2)C1C1=CC=CS1,Soluble
CC1=C(SC(=N1)C1=CC=CC=C1)C(=O)OCC(=O)C1=CC=CN1,Soluble
CC(C)N1N=CC2=C1N=CC(=C2)C(=O)OC(C)C(=O)N1CCNC1=O,Soluble
CN(CC(=O)NCC1=CC=C(F)C=C1)CC1=C(C)C=CS1,Soluble
[O-][N+](=O)C1=CC=CC(NC(=O)CC2=CSC(=N2)N2CCCC2=O)=C1,Soluble
CCOC1=CC2=C(OC(C)C2)C=C1NC(=O)C1=CC=CS1,Soluble
CCOC(=O)C1=CN=C(SCC(=O)C2=CC=C3OCOC3=C2)N=C1N,Soluble
CCCN1C(NC(=O)C2=CC=C(OCC3=C(C)ON=C3C)C=C2)=NC2=C1C=CC=C2,Soluble
FC1=CC=C(CNC(=O)CN2C=C(Br)C(=O)NC2=O)C=C1,Soluble
CC(NC(=O)CCC(=O)C1=CC(C)=CC=C1C)C1=NC2=C(N1)C=CC=C2,Soluble
CCC1=NN=C(CSC2=NN=C(NC3=CC=C(C=C3)C(C)C)S2)O1,Soluble
ClC1=CC=CC=C1CNC(=O)COC(=O)C1=CC=C2C(=O)N3CCCC3=NC2=C1,Soluble
CC1=NC(C)=C(S1)C(=O)NC1=CC=C(F)C=C1,Soluble
CC(SC1=NC=C(N1C)C1=CC=CC=C1)C(=O)NC1=CC=C(C=C1)C(N)=O,Soluble
CSC1=NC=C(N1C1=CC=CC=C1)C(=O)OCC(=O)NC1CC1,Soluble
CN1N=C(C)C(CCC(=O)NC2=NC3=C(N2)C=CC=C3)=C1C,Soluble
COC1=CC=C(NC(=O)CCC2=C(C)N=C(C)NC2=O)C=C1Cl,Soluble
CC1=CC=C(S1)S(=O)(=O)N1CCN(CC1)C1=CC=C(C=N1)[N+]([O-])=O,Soluble
CC(SC1=NC2=C(C=CS2)C(=O)N1)C(=O)NC1=CC=CC(=C1)C(C)=O,Soluble
CC(NC1=CC=C(Br)C=C1)C(=O)N1CC(C)OC(C)C1,Soluble
CC(C)CNC(=O)NC(=O)CNC1=CC=C(F)C=C1Cl,Soluble
CC(C)CN1C(SCC(=O)NC2=CC=CC=C2)=NN=C1C1=CC=CO1,Soluble
BrC1=CC=C2C(CSC3=NN=CN3)=CC(=O)OC2=C1,Soluble
O=C1CC2(CCCC2)C(=O)N1CC1=NOC(=C1)C1=CC=CO1,Soluble
CNC(=O)C1CN(C(=O)CSC2=NN=C(C)N2CC2=CC=CC=C2)C2=CC=CC=C2O1,Soluble
CC1=CC=C(C=C1)C1=NOC(NC(=O)C2CCCN(C2)C(=O)C2=CC=C(Cl)C=C2)=C1,Soluble
ClC1=CC(CN2N=NC(=N2)C2=CC=CC=C2)=CC2=C1OCCCO2,Soluble
ClC1=CC=C(NC(=O)N2CCN(CC3=NC4=C(C(=CS4)C4=CC=CS4)C(=O)N3)CC2)C=C1,Soluble
CC1=CC(C)=C2C(SC(C(=O)N3CCC(CC3)C(=O)N3CCCCCC3)=C2N2C=CC=C2)=N1,Soluble
O=C(N1CCN(CC2=CC=C3OCCC3=C2)CC1)C1=CC=CC=C1SC1CCS(=O)(=O)C1,Soluble
O=C(NCC1=CC=C(C=C1)N1CCCC1=O)C1=CC=CC=C1SC1CCS(=O)(=O)C1,Soluble
CC1=CC=CC(NC(=O)C2=CC=C(C=C2)N2C(=O)C3=CC=CC=C3C2=O)=N1,Soluble
O=C(CN1CCN(CC1)C(=O)C1=NNC(=C1)C1=CC=CC=C1)N1CCCC1,Soluble
CC(C)N(C(C)C)C(=O)CN1C(=O)NC(C)(C2=CC3=C(O2)C=CC=C3)C1=O,Soluble
COC1=CC=C(C(C)=O)C(OCC2=NC=C(O2)C2=CC=C(F)C=C2)=C1,Soluble
CC(C)CC(=O)N1CCN(CC1)S(=O)(=O)C1=CC=C(C)S1,Soluble
CC(=O)NC1=CC=C(C(F)=C1)C1=NN=C(NC(C)(C)C)SC1,Soluble
CN(CC1=NC2=C(S1)C=CC=C2)S(=O)(=O)C1=CC=C(C=C1)C#N,Soluble
O=S(=O)(CC1=CC=CC=C1)N(CC1=CC=CS1)CC1=CC=CS1,Soluble
CN1C(=O)CC2=CC(=CC=C12)C1=CSC(=N1)C1=CC=C(Cl)C=C1,Soluble
CC(C)C1NC(=O)N(CC(=O)NCC(F)(F)F)C1=O,Soluble
COC1=CC=C(OCC(=O)N2CCC(=CC2)C2=CC=C(F)C=C2)C=C1,Soluble
CCN(C(C)=O)C1=NC(C=C(C#N)C2=NN=C3CCCCCN23)=CS1,Insoluble
CC(C)(C)C1=CC=C(C=C1)S(=O)(=O)N1CCN(CC1)C(=O)NC1CC1,Soluble
CC1CCC(CC1)N(C)C(=O)CN1C(=O)NC(C)(C1=O)C1=CC=C(C)C=C1,Soluble
CCN(CC1=CC=C2OCOC2=C1)S(=O)(=O)C1=CC=C(C)C=C1,Soluble
CC1=NC(CSC2=NN=NN2C2=CC=C(C)C(C)=C2)=CS1,Soluble
Cl.CN1CCN(CC1)C1=NC(=CS1)C1=CC=C(C)C(=C1)[N+]([O-])=O,Soluble
Cl.CN1CCN(CC1)C1=NC(=CS1)C1=CC=CC(=C1)[N+]([O-])=O,Soluble
CN(C)CCNS(=O)(=O)C1=CC=C(Br)C(C)=C1,Soluble
CCN(CC)S(=O)(=O)C1=CC=C(C=C1)S(=O)(=O)NC(C)C1=CC=CC=N1,Soluble
CCOC(=O)C1=C(C)N(CCOC)C(=O)NC1C1=CC=CS1,Soluble
COCC(C)NC(=O)C1=CC=C2N3CCCCCC3=NS(=O)(=O)C2=C1,Soluble
O=C(NCC1CCCO1)C1=CC=C2N3CCCCCC3=NS(=O)(=O)C2=C1,Soluble
CC1=CC=C(C=C1S(=O)(=O)NC1=CC=CC=C1N1CCOCC1)[N+]([O-])=O,Soluble
CC1CCCC(C)N1C(=O)CSC1=NN=NN1CC1=CC=CS1,Soluble
ClC1=CC=C(CSC2=NN=NN2CC2=CC=CS2)C(Cl)=C1,Soluble
CC1=CN2C=C(CSC3=NN=NN3CC3=CC=CS3)N=C2C=C1,Soluble
CC(SC1=NN=NN1CC1=CC=CS1)C1=NC2=C(C=CC=C2)C(=O)N1,Soluble
O=C1N(CCSC2=NN=NN2CC2=CC=CS2)C(=O)C2=CC=CC=C12,Soluble
CC1=CC(SC#N)=CC(C)=C1NC(=O)COC(=O)C1=CC=CC=C1O,Soluble
CC(NC1=CC=C2SCC(=O)NC2=C1)C(=O)NC1=CC=CC2=C1C=CC=C2,Soluble
O=C(NC1=CC=C(C=C1)C(=O)NC1=NC2=C(N1)C=CC=C2)C1=CC=CO1,Soluble
[O-][N+](=O)C1=CC=C(S1)C(=O)N1CCN(CC1)C1=CC=CC=C1F,Soluble
CCC1=CC=CC(NC(=O)CNC(=O)C2=CC=CC=C2F)=C1,Soluble
FC1=CC=C(CNC2=NN=C(CS2)C2=CC=C3NC(=O)CC3=C2)C=C1,Soluble
CCOC(=O)NC(=O)CSC1=NC=NC2=C1C=CC=C2,Soluble
COC1=CC=CC=C1NC(=O)C=CC1=CN=C2C=CC=CC2=N1,Soluble
CC1=NN(C(C)=C1NC1=CC=C(C=C1[N+]([O-])=O)S(=O)(=O)N1CCOCC1)C1=CC=CC=C1,Soluble
O=C(NCCN1CCOCC1)C1=CC(=NC2=C1C=CC=C2)C1=CC=CS1,Soluble
O=C(CSC1=NN=NN1C1=CC=CC=C1)N1CCSC2=CC=CC=C12,Soluble
COC(=O)C1=CC=C(CSC2=NN=C(O2)C2CCCCC2)C=C1,Insoluble
CC(C)CCNS(=O)(=O)C1=CC=C(C=C1)C#N,Soluble
CCN(CC1=CC=C2OCCOC2=C1)S(=O)(=O)C1=CC=C(C=C1)C#N,Soluble
CC1CCC2=C(C1)C1=C(N2)C=CC(=C1)C(=O)NCCCN1CCOCC1,Soluble
CC1=C(OC2=C1C=CC1=C2C=CC=C1)C(=O)NCC(C)(C)N1CCOCC1,Soluble
CN1C(C)=C(C=C2N=C(OC2=O)C2=CC=CC=C2Cl)C=C1C#N,Soluble
NC(=O)C1=C(NC(=O)CC2=COC3=C2C2=C(C=CC=C2)C=C3)SC=C1,Soluble
COC1=CC=C(Cl)C=C1NC(=O)C12CCC(=O)N1CCS2,Soluble
CC1=CN2C=C(CSC3=NN=NN3C3=CC=C(Cl)C=C3)N=C2C=C1,Soluble
COC1=CC=CC=C1C1=NN=C(O1)SCN1N=NC2=C(C=CC=C2)C1=O,Soluble
CC1=CN2C=C(CSC3=NN=NN3C3=CC(C)=CC=C3)N=C2C=C1,Soluble
CC1=NN=C(SCCN2C(=O)C3=CC=CC=C3C2=O)N1C1=CC=CC=C1,Soluble
COC1=CC=CC=C1CSC1=NN=C(C)N1C1=CC=CC=C1,Soluble
CC1=CC(C(=O)CSC2=NC=CC=N2)=C(C)N1C1=NC=CS1,Soluble
O=C1C2CC=CCC2C(=O)N1CC1=CC=CC2=C1C=CC=C2,Soluble
CSCCC1NC(=O)N(CC(=O)NCCC2=CC=C(Cl)C=C2)C1=O,Soluble
COC1=CC=C(CN(C2CC2)S(=O)(=O)C2=CC=C(F)C(F)=C2)C=C1,Soluble
CC(N(C)S(=O)(=O)C1=CC=C2OCCCOC2=C1)C1=CC=CC=C1,Soluble
CN(C)C1=CC=C(CN(C)S(=O)(=O)C2=CC=CS2)C=C1,Soluble
CC(NS(=O)(=O)C1=CC=CC(Cl)=C1Cl)C1=CC=CN=C1,Soluble
CC(NS(=O)(=O)C1=CC=C(F)C(Cl)=C1)C1=CC=CN=C1,Soluble
CC(NS(=O)(=O)C1=CC=C(Cl)C=C1F)C1=CC=CN=C1,Insoluble
[O-][N+](=O)C1=CN(CC2=CC=C(F)C=C2Cl)C(=O)C=C1,Soluble
[O-][N+](=O)C1=CN(CC2=CC=CC3=C2C=CC=C3)C(=O)C=C1,Insoluble
CC1CCN(CN2C(=O)NC(C)(CCC3=CC=C(OC(F)F)C=C3)C2=O)CC1,Soluble
COC1=CC=C(C=C1)S(=O)(=O)N1CCN(CN2C=NC3=C2C=CC=C3)CC1,Soluble
CC(=O)NCC(=O)N1CCN(CC1)S(=O)(=O)C1=CC=C(Cl)S1,Soluble
COC1=CC=C(C=C1)C1CCCN1CN1N=C(OC1=O)C1=CC=CS1,Soluble
COC1=CC=C(NS(=O)(=O)C2=CC=C(F)C=C2[N+]([O-])=O)C(OC)=C1,Soluble
CC1=CC=C(O1)C=C1C(=O)N(CC2=CC=CC=N2)C(=O)C2=CC=CC=C12,Soluble
N#CC(=CC1=CC=CO1)C1=NN=C(N1C1=CC=CC=C1)N1CCOCC1,Soluble
CC1=CC=CC=C1C1=NOC(=N1)C(=CC1=CC=CC=C1)C#N,Soluble
CC1=NN=C(SC2=NC(=NC3=C2C=CC=C3)C2=CSC=C2)S1,Soluble
COC1=CC=CC(C=C(C#N)C2=NC(C)=CS2)=C1OC(F)F,Soluble
OC(=O)C(O)=O.CC(N1CCC(=CC1)C1=CC=CC=C1)C1=NN=C(O1)C1=CC=CS1,Soluble
COC(=O)CN(C)C1=NC(=NC2=C1C(C)=C(C)S2)C1=CC=CS1,Soluble
OC(=O)C(O)=O.O=C(CN1CCCCCCC1)NC1=CC=CC=C1C(=O)NC1CC1,Soluble
CC1=CSC(SCC2=CC(=O)N3C=CC(C)=CC3=N2)=N1,Soluble
CC1=CC(C)=C2N=C(NC(=O)CN3C(=O)NC(C)(C4CC4)C3=O)SC2=C1,Soluble
CC(ON1N=NC2=C1C=C(Cl)C=C2)C(=O)N1CCCCC1,Soluble
CCC1=CC=C2C(CN3CCCC(C3)C(F)(F)F)=CC(=O)OC2=C1,Soluble
CC1=C(C)C2=C(S1)N=C(CSC1=NC3=C(N1)C=CC=C3)N=C2N,Soluble
COC1=CC=C(CN2N=NN=C2SCC2=CN3C=CC=CC3=N2)C=C1,Soluble
CC(C)(C)C(=O)NCC(=O)NC1=NC2=C(S1)C=C(Cl)C=C2,Soluble
CC1CCC2(CC1)NC(=O)N(CC(=O)NC1=CC(C)=CC(C)=C1)C2=O,Soluble
CCNC(=O)CSC1=NN=C(O1)C1=CC=CC=C1,Soluble
CN(C)C(=O)CN(C)C1=NC=NC2=C1C(=CS2)C1=CC=C(F)C=C1,Soluble
COC1=CC=C2C(=C1)N=C(SCC1=NN=C(C)O1)C=C2C1=CC=CC=C1,Soluble
CC1CN(CC(=O)NC2=CC=C(OC(F)(F)F)C=C2)CC(C)O1,Soluble
CC1CN(CC(C)O1)C(C(=O)NC1=CC=C(C)C=C1)C1=CC=CC=C1,Soluble
CC1=C(C)N(C2CCCC2)C(SCC(=O)NC2=CC=CC=C2N2CCCC2)=N1,Soluble
CN(C(=O)CSC1=NN=C(O1)C1=CC=C(C)C=C1)C1(CCCCC1=O)C1=CC=CC=C1Cl,Insoluble
CN(CC1=CC=C(Cl)S1)C(=O)COC1=CC=CC=C1C(=O)NCC1=CC=CC=C1,Soluble
O=C(CSC1=NNC(N1C1CC1)=C1C=NC2=CC=CC=C12)N1CCCCC1,Soluble
O=C(CN1C(=O)NC2(CCOC3=CC=CC=C23)C1=O)N1CCC2=C(C=CS2)C1C1=CC=CS1,Soluble
CN1C(=O)CC2=CC(=CC=C12)C(=O)CSC1=NN=C2CCCCCN12,Soluble
NC(=O)C1=CC=C(C=C1)C1=NN(CC2=CC(Cl)=C3OCCCOC3=C2)N=N1,Insoluble
CCC1=NN=C(NC(=O)CSC2=CC=C(F)C=C2)S1,Soluble
O=C(CCCN1C=NC2=C(C=CC=C2)C1=O)NC1=NC2=C(CCCC2)S1,Soluble
CC(C)N1N=CC2=C1N=C(C)C(=C2)C(=O)NC1=NC2=C(S1)C=CC=C2,Soluble
CC1=CN=C(NC(=O)CCC2=CC=CC(F)=C2)S1,Soluble
O=C(CN1CCN(CC1)C1=CC=CC=C1)NCCC1=CCCCC1,Soluble
CCN(CC1=CC=CC=C1)C(=O)C1=C(C)OC(N2C=CC=C2)=C1C#N,Soluble
COC1=CC=CC=C1CNC(=O)CN1C(=O)C(=O)N(CC2=CC=CC=C2)C2=C1C=C(Cl)C=C2,Soluble
O=C(CN1C=NC2=C(C=NN2C2=CC=CC=C2)C1=O)C1=CC=C(C=C1)N1CCCC1=O,Soluble
O=C(CCNC(=O)C1=CC=CC=C1)NC1=CC=CC=C1C1=CC=CS1,Soluble
ClC1=CC(CNC(=O)C(=O)NC2CCCC2)=CC2=C1OCCCO2,Soluble
CC1=CC(C(=O)CN2C(=O)NC(C)(CCC3=CC=CC=C3)C2=O)=C(C)N1CC1CCCO1,Soluble
COC1=CC=CC=C1CN(C)C(=O)C1=C(C)ON=C1C1=CC=CC=C1,Soluble
CCCNC(=O)CN1CCN(CC1)C1=NC=CC(OC)=N1,Soluble
CC(SC1=NN=NN1C)C(=O)NC1=CC=CC=C1SC1=CC=CC=C1,Soluble
FC1=CC=CC=C1C1SCCN1C(=O)CN1C(=O)NC2(CCCCCC2)C1=O,Soluble
FC1=CC=C(CCNC(=O)CN2C(=O)C3=CC=CC4=C3C2=CC=C4)C=C1,Soluble
OC1=CC=CC=C1NC(=O)CC1=C(Cl)C=CC=C1Cl,Soluble
COC1=CC=C(CCNC(=O)C2=NN(N=C2)C2=CC=CC=C2)C=C1OC,Soluble
O=C(CSCC1=CC=CS1)NC1=NC(=CS1)C1=CC=NC=C1,Soluble
COC1=CC=CC(NC2=NNC(CS2)=C2C=CC3=NC(=O)CC3=C2)=C1,Soluble
O=C(CN1C=CC2=C(C=CC=C2)C1=O)NCCC1=CCCCC1,Soluble
FC1=CC=C2SCCC(NC(=O)CNC(=O)C3=CC=CS3)C2=C1,Soluble
COC1=CC=C(C=C(Cl)C2=NC3=C(C=CC=C3C)C(=O)N2)C=C1,Insoluble
COC1=CC=C(CCNC(=O)CSC2=NN=C(SC)S2)C=C1,Soluble
COC(=O)C1=C(C)C2=C(C=CC=C2)N=C1CN1CCCC(C1)C(F)(F)F,Soluble
CC1=NC(SCC(=O)NCCC2=CC=CC(Cl)=C2)=NC(C)=C1C,Soluble
COC1=CC=C2N=C(NC(=O)COC(=O)C3=C(C)C(C(C)=O)=C(C)N3)SC2=C1,Soluble
FC1=CC=CC(CN2C(=O)C3=CC=CC=C3C2=O)=C1F,Soluble
ClC1=CC=CC(=C1)C(=O)CN1C(=O)CC2(CCCCC2)C1=O,Soluble
CC1=NC(N2CCNC(=O)C2)=C2C(SC3=C2CCCCC3)=N1,Soluble
CN1C2=C(N(CCOC3=CC(C)=CC=C3C)C=N2)C(=O)N(C)C1=O,Soluble
CN1C2=C(N(CCOC3=CC=CC=C3F)C=N2)C(=O)N(C)C1=O,Soluble
CCOC1=CC=CC=C1CN1C=NC2=C1C(=O)N(C)C(=O)N2C,Soluble
COC1=CC=C(CN(C)CC2=CC(=O)OC3=C2C=CC(C)=C3)C(OC)=C1,Soluble
CSC1=CC=C(CN(C)C(=O)CN2C(=O)N(C(C)C)C(=O)C2=O)C=C1,Soluble
CC1=CC(SC#N)=CC=C1NS(=O)(=O)C1=CC=C2OCCCOC2=C1,Soluble
CC(C)NC(=O)CNC(=O)C1=C(C)N=C(S1)C1=CC=CS1,Soluble
CN(C)S(=O)(=O)C1=CC=C2N=NN(OCC3=CC=CC(Cl)=C3)C2=C1,Soluble
O=C(NCCN1CCCC1)C1=CC=C(C=C1)C1SCCS1,Soluble
FC1=CC=C(C=C1)C1=CCN(CC1)C(=O)CN1C(=O)NC2(CCCC2)C1=O,Soluble
O=C(COC1=CC=C(C=C1)N1CCCC1=O)N1CCCC2=CC=CC=C12,Soluble
FC1=CC=CC(CC(=O)NCC23CC4CC(CC(C4)C2)C3)=C1,Soluble
CC1=NC(=CS1)C1=CC=C(CNC(=O)C2C3CC4CC(C3)CC2C4)S1,Insoluble
COC1=CC=C(C=C1)C1=CC=C(CCC(=O)NC2=NCCS2)O1,Soluble
CC1=NC(OC2=CC=CC=C2Cl)=C2C3=C(CCC3)SC2=N1,Soluble
FC1=CC=C(C=C1)C1=NN(CC2=NC(=NO2)C2=CC=C(Cl)C=C2)C(=O)O1,Soluble
COC1=CC=C(C=C1)N1C2=NN=C(SC(C)C)N2C2=C(C=CC=C2)C1=O,Soluble
CC1=C(C=CO1)C1=NN=C(O1)SCC(=O)C1=CC=CC=C1F,Soluble
FC1=CC=C(Cl)C=C1NC(=O)CSC1=NCCS1,Soluble
CC1CCC2(CC1)NC(=O)N(CN(CC1=CC=C(F)C=C1)C1CC1)C2=O,Soluble
COC1=CC=C(Cl)C=C1CN(C)CN1C(=O)N(C(C)C)C(=O)C1=O,Soluble
CCC1=CC=CC(NC(=O)CC2=NNC(=O)C3=C2C=CC=C3)=C1,Soluble
CC(C)C1=CC=C(C=C1)C(=O)N1CCN(CC1)C(=O)C1=CC=CC=C1,Soluble
CC1CC2=CC=CC=C2N1C(=O)CCN1C(=O)C2=CC=CC=C2C1=O,Soluble
COC(=O)C1=CC=C2C(=O)N(CC3=CC=CO3)C(SCC=C)=NC2=C1,Soluble
COC(=O)C1=CC=C2C(=O)N(CC3=CC=CO3)C(SC)=NC2=C1,Soluble
COC(=O)CSC1=NC2=C(C=CC(=C2)C(=O)OC)C(=O)N1CC1=CC=CO1,Soluble
[O-][N+](=O)C1=CC(=CC=C1OC1=CC=CC=C1Cl)S(=O)(=O)N1CCOCC1,Soluble
CC(C)N1CCC(CC1)NC1=NC=NC2=C1C=NN2C1=CC=CC=C1,Soluble
O=C1N(CC#N)C(CN2CCCC2C2=CC=C3OCCOC3=C2)=NC2=C1C(=CS2)C1=CC=CC=C1,Soluble
N#CCSC1=NN=C(C2=CC=CC=C2)C2=C1C=CC=C2,Soluble
COC1=CC=CC=C1COC1=CC=C(C=C1[N+]([O-])=O)S(=O)(=O)N1CCCC1,Soluble
CC1=CC(C(=O)COC2=CC=CC=C2[N+]([O-])=O)=C(C)N1C1=NC=CS1,Soluble
CN1N=NN=C1SCC1=CC=CC(=C1)C#N,Soluble
CN(CC1=CC=C2OCCOC2=C1)C(=O)CN1N=C(C)C(=C1C)[N+]([O-])=O,Soluble
CCN1C(SCC(=O)N2CCC3CCCCC3C2)=NN=C1C1=CC=CO1,Soluble
CSC1=NC(=CC2=CC=C3OCOC3=C2)C(=O)N1C1=CC=C(C)C=C1,Soluble
Br.CN1CCN(CC1)C1=NC(=CS1)C1=CC=CC=C1F,Soluble
CCC1(NC(=O)N(CC2=CC=CC3=C2N=CC=C3)C1=O)C1=CC=C(F)C=C1,Soluble
CCN1C(SCC2=CC=C(C=C2)[N+]([O-])=O)=NN=C1C1=C(C)OC=C1,Soluble
FC1=CC=C(C=C1CN1C(=O)NC2(CCOC3=CC=CC=C23)C1=O)C#N,Soluble
COC1=CC=CC(C(=O)OC(C)C2=NC3=C(C=CC=C3)C(=O)N2)=C1O,Soluble
CC=CC=CC(=O)NC1=CC=CC=C1Br,Soluble
CC1=C(N=C2C=CC=CC2=C1C(=O)OCC(=O)NC(C)(C#N)C1CC1)C1=CC=CC=C1,Soluble
CCNC(=O)CSC1=NC2=C(C=CC=C2)C(=O)N1C1=CC=CC(OC)=C1,Soluble
ClC1=CC=C2N=C(NC(=O)CCC3=CC=CN=C3)SC2=C1,Insoluble
CC1=CC(OCC(=O)NC2=CC(Cl)=CC=C2C)=NO1,Soluble
CC1=CC=CC(CC2=CN=C(NC(=O)C3=COCCO3)S2)=C1,Soluble
COC1=CC=C(CCNC(=O)COC2=CC=C(SC)C=C2)C=C1,Soluble
CC(NC(=O)CN1C=NC2=C(C3=C(CCCC3)S2)C1=O)C12CC3CC(CC(C3)C1)C2,Soluble
FC1=CC=CC=C1NC(=O)N1CCN(CC1)C1=CC=C(C=N1)C(F)(F)F,Soluble
CC(C)NC(=O)CSC1=NC2=C(C=CC=C2)C(=O)N1C1=CC(C)=CC=N1,Soluble
CC(SC1=NC(N)=C2C(SC3=C2CCCC3)=N1)C(=O)N1CCOCC1,Soluble
CC1=CC=NC(=C1)N1C(SCC(=O)N2CCNC2=O)=NC2=C(C=CC=C2)C1=O,Soluble
CCOCCCNC(=O)CSC1=NC=NC2=C1C(C)=C(C)S2,Soluble
ClC1=CC=C(CNC(=O)COC2=CC=CC=C2C(=O)N2CCCCC2)C=C1,Soluble
CSC1=CC=C(OCC(=O)NC2CC2)C=C1,Soluble
ClC1=CC=C(NC(=O)CSC2=NCCS2)C=C1,Soluble
CCOC1=CC=C(C=C1)N1C(SC2CCOC2=O)=NN=C1C1=CC=NC=C1,Soluble
BrC1=CC=C(O1)C1=NN=C(CSC2=NN=C(O2)C2=CC=CO2)O1,Soluble
ClC1=CC=C(C=C1)C1=NC(CN2N=CC(Cl)=C(Cl)C2=O)=CS1,Soluble
CCOC(=O)C1=C(C)N(CC)C(C)=C1C(=O)COC(=O)C1=NC=CN=C1C1=NC2=C(S1)C=CC=C2,Soluble
CC(SC1=NCCS1)C(=O)NC1=CC=C(F)C=C1,Soluble
CCCOC1=CC=C(C=C1NC(=O)C1=NN(C)C(=O)C=C1)C(F)(F)F,Soluble
FC1=CC=CC=C1NC(=O)C1CCCN1C(=O)C12CC3CC(CC(C3)C1)C2,Soluble
CCCCN1C(=O)NC(=O)C(N(CC2=CC=CO2)C(=O)CCC(C)C)=C1N,Soluble
CC(N1CCC(CC1)C1=NC2=C(O1)C=CC=C2)C(=O)N1CCCCCC1,Soluble
COC(=O)C1=CC(OC)=C(OC)C=C1NC(=O)CN1CSCC1=O,Soluble
FC1=CC=CC=C1CSC1=NN=C(NC(=O)CN2CSCC2=O)S1,Soluble
CCCCN1C(=O)NC(=O)C(N(CC2=CC=CO2)C(=O)CC2CCCC2)=C1N,Soluble
CCCCN1C(=O)NC(=O)C(N(CC2=CC=CO2)C(=O)C(C)C)=C1N,Soluble
CCCCN1C(=O)NC(=O)C(N(CC2=CC=CO2)C(=O)CCC)=C1N,Soluble
COC(=O)CSC1=NC2=C(C=CC=C2)C(=O)N1C1=CC=CN=C1,Soluble
O=C1N(C(SCC#N)=NC2=C1C=CC=C2)C1=CC=CN=C1,Soluble
FC1=CC=C(C=C1)C1=CCN(CC1)C(=O)C1=NNC2=C1C=CC=C2,Soluble
O=C(CC1N(CC(=O)N2CCNC2=O)C2=CC=CC=C2NC1=O)NC1=CC=CC=C1,Soluble
CCCCSC1=NN=C(SC(C)C(=O)NC(N)=O)S1,Soluble
CN1N=CC2=C1N=CN(CC(=O)NC1=CC(=CC=C1)C1=CSC(C)=N1)C2=O,Soluble
CCN(CC1=CC=CC(F)=C1)C(=O)C1=CC=C(NC(=O)C2=CC=CO2)C=C1,Soluble
CC1=NN=C(NC(=O)C2=CC=C(C=C2)C2SCCS2)S1,Soluble
